0.0072813075967133045,9.603876969777048e-05,0.008782602846622467,0.6150392293930054,0.0181474257260561,0.011463713832199574,0.33918967843055725
0.01882089115679264,0.0005747790564782917,0.12089323997497559,0.07995875924825668,0.042887091636657715,0.4874778091907501,0.2493874430656433
0.015289968810975552,0.0015727675054222345,0.07048553973436356,0.2756688594818115,0.0342545360326767,0.3352774381637573,0.26745086908340454
0.012814855203032494,0.0002452145563438535,0.014039456844329834,0.6925961375236511,0.015078853815793991,0.02795763872563839,0.23726786673069
0.015692658722400665,0.003442088607698679,0.01986345276236534,0.7458905577659607,0.022895995527505875,0.11267997324466705,0.07953532785177231
0.04226509481668472,0.0020199816208332777,0.013266973197460175,0.8340944647789001,0.022262608632445335,0.016460614278912544,0.06963030993938446
0.012308137491345406,0.0002348786947550252,0.010637147352099419,0.7040894031524658,0.01762872003018856,0.019719697535037994,0.23538202047348022
0.009257584810256958,0.00042335756006650627,0.010090061463415623,0.8095188736915588,0.018768630921840668,0.004378112498670816,0.14756335318088531
0.006074808072298765,1.6075829989858903e-05,0.0030131791718304157,0.9682326316833496,0.0023503887932747602,0.003213121322914958,0.01709982380270958
0.004799779504537582,0.0002902770065702498,0.00620954530313611,0.9141510128974915,0.0047263819724321365,0.0140684200450778,0.05575452744960785
0.04624641686677933,0.0003112723643425852,0.03728221356868744,0.3429867923259735,0.038312315940856934,0.008637640625238419,0.526223361492157
0.032496239989995956,6.664948159595951e-05,0.01125983614474535,0.8388213515281677,0.013515057042241096,0.0006718366057612002,0.10316893458366394
0.01780434139072895,0.0004977526841685176,0.011605137027800083,0.7843713164329529,0.01914013735949993,0.00434315949678421,0.16223816573619843
0.03945636749267578,0.0015151326078921556,0.004648289643228054,0.9144323468208313,0.013056719675660133,0.009094111621379852,0.017797045409679413
0.0007607127190567553,1.0101563020725735e-05,0.0006014247774146497,0.9541289210319519,0.0018708017887547612,0.0013950191205367446,0.041232913732528687
0.011198213323950768,0.0003090454265475273,0.012277132831513882,0.6772232055664062,0.025050193071365356,0.013464421033859253,0.260477751493454
0.007342405151575804,3.49015390384011e-05,0.010343208909034729,0.6821761131286621,0.01855938322842121,0.007184531074017286,0.27435943484306335
0.011712922714650631,8.407971472479403e-05,0.009984198957681656,0.9284171462059021,0.008411208167672157,0.0038307306822389364,0.037559714168310165
0.005924173630774021,3.1479328754357994e-05,0.003021614858880639,0.9294572472572327,0.005279798060655594,0.0021792713087052107,0.05410651117563248
0.004140474833548069,3.294749330962077e-05,0.002946264576166868,0.9345853328704834,0.004762297496199608,0.014863253571093082,0.038669418543577194
0.006349900737404823,0.00022488499234896153,0.016779782250523567,0.7727460265159607,0.03152674809098244,0.046187613159418106,0.12618505954742432
0.005605845246464014,0.0018629477126523852,0.005696555133908987,0.9120648503303528,0.01099086832255125,0.02590431645512581,0.03787468373775482
0.011818192899227142,0.007192919496446848,0.01584424078464508,0.7156000137329102,0.057539258152246475,0.013076482340693474,0.17892898619174957
0.02846243605017662,0.0036585398484021425,0.05459427461028099,0.4788525402545929,0.11382187902927399,0.05551088601350784,0.2650994658470154
0.007439825218170881,0.0004173297784291208,0.023648494854569435,0.43518751859664917,0.033567868173122406,0.028306620195508003,0.47143229842185974
0.05811424180865288,0.0005788566777482629,0.06342562288045883,0.3491204082965851,0.05962797626852989,0.017425136640667915,0.45170772075653076
0.005206559784710407,0.0005614545661956072,0.01677563413977623,0.7399526834487915,0.01562453992664814,0.0151546411216259,0.20672450959682465
0.0054298704490065575,0.00014248806110117584,0.006798934191465378,0.8144401907920837,0.021175406873226166,0.013457166962325573,0.1385558694601059
0.0052635082975029945,0.0005074125365354121,0.00545780872926116,0.840576171875,0.007600311655551195,0.008135815151035786,0.13245898485183716
0.019575120881199837,0.0006019535940140486,0.05987105891108513,0.2702473998069763,0.05521174892783165,0.0647752657532692,0.5297174453735352
0.016368443146348,0.0004356035206001252,0.03444622457027435,0.5222001075744629,0.030035804957151413,0.12377256900072098,0.27274125814437866
